"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150"
"V1342",-0.0767598518132286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.460389929232474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0718816180746929,0.599595232272533,0.615974033747493,0,0,0.611187991486393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131195524210661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475033511277867,0,0,0,0,0,-0.066018775464126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55535923316029,0,-0.0361760644676342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V1352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822018087515059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112203025143766,0,0,0,0,0.415656416806829,0,0,0,0,0,0,0,0,-0.296181984963446,0,0,0,0,0.000209917169239265,0,0,0,0,0,0,0,0,0.299802057983799,0,-0.112651535597948,0,0,0,0,0.294488646877337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54672371408067,-0.405955645052269,0,0,0,0,0,0,0,0.341537537585047,0,7.25111909448283,-0.669629998427762,0,0,0,0,0,0,0,0.733585723586998,0,0,0,0,0,0
"V1362",0,0,0.271842940833409,0,0,0,0,0,0.314667095309431,0.319273690883435,0,0,0,0,0.356841382697071,-0.38020669249483,-0.329201150721196,0,0,0.353618812568665,-0.78783610504259,-0.171069991783332,0,0,0,-0.526271258462544,0,0,0,-0.0625713489903702,0,0,0.350961363456777,-0.303257609842135,0,0,0,0,0,0,0,-0.102384449230461,0,0,0.141156983701101,0,0,0.560148359426742,0,0,0.581591348135081,0.645397138607185,0,0.417897133754447,0,0,0.699673799336275,0,-0.56832007968108,0,0,-0.724436316774918,0,0,0.612318037228012,-0.439244010187877,0,0,0,0,0,0.535449929380273,0,0.471184937671977,0,-0.859513431385631,0,0,0,-0.0492435685097453,0.67363890928287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426901138086578,0,0,0.631717113352878,-0.363694766052265,0.268330647122924,0,0,0,-0.20647050635201,0.1659101801881,0,0.684212837722655,0.0336824095421962,0,0,0,0,0.247046649415726,0.350331255523998,0,0.0588876190843683,0,-0.333335713641413,0,0,-0.669634071307225,0,0,0,0,0,0.0940089001374121,0,-0.817606883766152,0,-0.25061151538086,0,-0.0361760644676343,-0.669629998427762,7.82377601776951,0,0,0,0,0,0,0,0.0853323272640244,0,0,0,-0.0797590195476203,0,0
"V1372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723019940207674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101281623519708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366284455089157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02467623365629,0,0,0,0,0,0,0,0,0,0,0,0,0
"V1382",0,0,0,0,0.0944976574171649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990090180312601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480799087279786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.26622248175865,0,0,0,0,0,0,0,0,0,0,0,0
"V1392",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.415781677450697,0.108099070612021,0,0,0,0,0,0,0,-0.0032034987136509,0.0132570080610566,0,0,0,0,0,0,0,0,0,-0.0843544556093193,0,0,0,-0.664846650682614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.511193910472704,0,0,0,0.191465308128461,0,0,0,0,0,0,0,0,0,0,0,0.315973566607315,0,0,0,0,0,0.120057386893271,0,0,0,0,0,0,0,0,0,0,0,0,0.601388942471103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160007694108156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0696991723267277,0,0,0,0,0,0,0,0,0,6.365722394737,0,0,0,0.257307016119084,0,0,0,0,0,0,0
"V1402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0946416455915694,0,0,0,-0.0304231945245136,0,0,0,0,0,0,0,-0.021177464581136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418425889530992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196029190713301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42921654845857,0,0,0,0,0,0,0,0,0,0
"V1413",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.319735427567845,0,0,0,-0.262071442809728,0,0,0,-0.676987402054109,0,0,0,-0.835888162847703,0,0,0,0,0,0,0,-0.269222923398505,0,0,0,0,0,0.106445357034294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412109737125,0,0,0,0,0,0.173196933309209,0,0,0,0,0,0.0125378127774818,-0.0504669728555698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10599692743367,0,0,0,0,-0.105346919545234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91852441176795,0,0,0,0,0,-0.0439194271175033,0,0,0
"V1422",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164044985207033,0,0,0,0,0,0,0,0,0,0,0,0.443332864958621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.433024838841797,0,0,0,0,0,0,0,0,0,0,0,-0.643913817994706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070128938628758,0,0,0,0,0,0,0,0,0,8.22265178789021,0,-0.149354778778296,0,0,0,0,0,0
"V1432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347550151825791,0,0,0,0,0,0,0,0,0,0,0,0.505759722356872,0,0,0,0,0,0,0,0,0,0,0,0.657712660840826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.830198568855715,0,0,0,-0.887583380040779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.627351644871975,0,0,0.0643342838705939,0,0,0,0,0,0,0,0,0,0.25468658777937,0,0,0,0,0,0,0,0,0,0,0,0.0910456069161987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137093171621828,0.00960258696222593,0,0,0,0,0,0,0,0,0,0.257307016119084,0,0,0,7.04685872386763,0,0,0,0,0,0,0.377484071195008
"V1442",0,0,-0.485456493512168,0,0,0,0,0,-0.488481033064839,0,0,0,0,0,0,0,0,-0.464116203058379,-0.432913477057268,-0.513873754902483,0,0.467615125929635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435018559216084,0,0,0,0,0,-0.035072330867415,0,0,-0.119386392159481,-0.0529199612908057,-0.156334250663531,0,0,0.967084220318151,0,0,0,0,0,0,0,0,0,0,0,0,-0.11252043946431,0,0,1.33337551894086,0,0,0,0.391205205568455,0,0,0,-0.481327266754545,0,0,0,0,0,0,0,0,0.00847038090291938,0,0,0,0,0,0,0.297237867202435,0,0,0,0,0,0,0,0,0,0.0491839188982489,0,0,0,0,-0.4249680439572,0,0,0.169373344452432,0,0,0.224190083611641,0.414809966417702,0,-0.363842389834891,0.0578802018086918,0,0,-0.957100501760348,0,0,0,0.912637958420145,-0.282025423061422,0,0.733585723586998,0.0853323272640246,0,0,0,0,0,-0.149354778778296,0,7.36919220622425,0,0,0,0,0,0.607682719057253
"V1452",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462464903914078,0,0,0,-0.141259704761638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109557430837633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.64529378206615,0,0,0,0,0
"V1462",0,0,0,0,-0.16886931067678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153891283721062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195287323219828,0,0,0.256816464914359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19184931697046,0,0,0,0
"V1472",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.201773998157697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0439194271175033,0,0,0,0,0,7.37529348455626,0,0,0
"V1482",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547951445115143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284074526050514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249216406425139,0,0,0,0,0,0,0,0,0,0,-0.0797590195476202,0,0,0,0,0,0,0,0,0,0,0,7.19264864325665,0,0
"V1492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153980912825246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214834713502547,0,0,0,-0.707412878158666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471117555738444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09298271394491,0
"V1502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729836618523025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679408024742404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00559710186110991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593682808955783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417374829251677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377484071195008,0.607682719057253,0,0,0,0,0,6.67913467508565
"V155",7.41477186276801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350805244910952,0,0,0,0,0,0,0,0.0362110684904168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192358447956218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479865131923392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263931322018457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.351275374288592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V214",0,9.0540476592469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435754038441028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V314",0,0,7.22618874985061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.508306489021148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656506851023043,0,0,0,0,0,0,0,0,0,0,-0.307563291709852,0,0,0,0.348997030571394,0,0,0,-0.0620183128636822,0,0,0,0,0,0,0,-0.299137552033416,0,0,0,0,0,0,0,0,0,-0.454879323550462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.498819962418692,0,0,0,0,0,0,0,0,0,0,0,0,-0.483666738771778,0,0,0,0,0,0,0.0215653731422116,0.23522996414454,0,0,0,0,0,0,0,-0.37646587135236,0,0,0,0,0,0
"V414",0,0,0,9.09480526176679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V514",0,0,0,0,6.48588294455995,0,0,-0.977555288268019,0,0,0,0,0,0,0,0,0,-0.033935854246493,0,-0.29830307961283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.429405340260404,0,0,0,0,0,-0.14487794546327,0,0,0,0,0,0,0,-0.446403170352624,0,-0.0895188453289997,0,-0.624982903752936,-0.736245641603358,0,0,0,0,0.0953385206717757,0,0,0,0,0,0,0,0.19304476811637,0.263730498951191,0,0,-0.528346751462787,-0.549570990277262,-0.45757568878531,0,0,0,0,0,0,0,-0.00293966133075733,0,-0.168560087322749,0,0.178068360715077,0,0,0,0,0,0.407395804952771,0.44917133371642,0,0,0.374706798332968,0,0,0.192009783578144,0,0,0.100354035907997,0,0,-0.437033565212174,0,0,0,0,0,0,0,0,0,0,-0.079629814167977,0,0,0,0.470016980913811,0,0,-0.524498002044459,0.352364015328367,0,0,0,0,0,0,0,-0.202427213517536,0,0,0.00203756207941563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V614",0,0,0,0,0,8.97068365417638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341048989856098,0,0,0,0,0.0486290785316961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.45259633220274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.493098182460078,0,0,0,0,0,0,0,0.0424484357766848,-0.144131412103482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V714",0,0,0,0,0,0,9.73055727902729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344514976197271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.652547547824743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.453250428043802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01709752931916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V814",0,0,0,0,-0.977555288268019,0,0,7.43689593873196,0,0,0,0,0,0,0,0,0,0,0,-0.145123951464558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.475704514186536,-0.09079687125036,0,0,-0.4436057701995,0,-0.175176948538045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.555621069594297,0,0,-0.277115096013956,0,-0.0827849314137208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151749781897987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299279473738488,0,0,0,0,0,0,0,0,-0.134642703745433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V914",0,0,0,0,0,0,0,0,7.76054966551553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067244997785426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.471419086290104,0,0,0,-0.986171774828885,0,0,0,0,0.0402059485917717,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180115050815327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199224494960729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208760212166428,0,0,0,0,0,0,0,-0.114587321963763,0,0,0.777588592603385,0,0,0,0,0,0,0,-0.695426794545715,0,0,0,0,0,0
"V1014",0,0,0,0,0,0,0,0,0,6.54171176112456,0,0,0,0,0,0,0,0,0,0,0.145348380615694,0,0,0,0,0,0,0,0,0.0106210147124304,0.0552292384433207,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.786400486034235,0.155549259048853,0,0,0,0,-0.272947841476992,0,0,-0.469659377814023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.458105467709488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.40812358149807,0,0,0,0.526561056189211,0,0,0,0,0,-0.0412832994823361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128592410701667,0,0,0,0,0,0,0,-0.532415223568941,0,0,0.112567301194678,0,0,0.109346588988127,0,0,0,0,0,0,0,0,0,0,0
"V1114",0,0,0,0,0,0,0,0,0,0,8.95462593048789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135954164736772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139956582799458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V1214",0,0,0,0,0,0,0,0,0,0,0,9.28518151566272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5273571419473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V1314",0,0,0,0,0,0,0,0,0,0,0,0,7.85868938310467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V1414",0,0,0,0,0,0,0,0,0,0,0,0,0,8.74376472977809,0,0,0,0,0,0,0,-0.128487970229136,0,0,0,0,0,0,0,0,0,0,0,-0.431496833836163,0,0,0,0,0,0,0,0,0,0,0,-0.170801104638395,0,0,0,0,0,0,0,0,0,0,0.122420882844631,0,0,0,0,0,0,0,0.0553460901877238,-0.155738553204338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201209320764781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172553143483329,0,0,0,0,0,0,0,0,0
"V156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.62707854003567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647346395265339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.644330579969714,0,0,0,0,0,0,0,0,0.35341682931702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557062876101977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.315356348426819,0,0,0.380018396886107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V163",-0.0350805244910952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37830990870861,0,0,0,0,0,0,0,0,0,0,0.434234501442535,0,0.686658481628543,-0.13094817411142,0,-0.578925887243565,0,0,0,1.04373251710858,0,0,0,0,0,0,0,0,0,0,0,0.18965137823563,0,-0.688410083324645,0,0.781914394262534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567747052694716,0,0,0,0,0,0,0,0,0,0,0,0.0625167776932582,0.935024884113572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654645311672392,-0.270757518259965,0,0,0,-0.123806074797318,-0.690416374041339,0,-0.417624680587454,0.198520670298713,0,0,0,0,0.472244983530604,0.408407079773731,0,0,0,0,-0.240363976559346,0,0,0,0,0,0,0,0,0,0,-0.562675707907689,0,0,0,-0.495302521456893,0,-0.323233468106604,0,0,0,0,0,0,0,0,0,0,0,-0.386450716348601,0,0
"V173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.89746752208981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.262397704133786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V183",0,0,0,0,-0.0339358542464931,0,0,0,0,0,0,0,0,0,0,0,0,6.50496405248215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117770919298684,0,-0.307004765376539,0,0,-0.246250223813082,0,0,0,0,0,0,0,0,-0.64818053241531,0,0,0,0,0,0,0,0,0,0.110499836530585,0.186117505161434,0,0,0,0,0,0,0,0,0,0,0,-0.257821765955857,0,0,0,0,0,0,0,0,0,-0.522047212758823,0,0,-0.265510581867543,0.0515070406164912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.925600390310978,0,0,0,0,0,0,0,0,0,0,0.210764160559068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.618841863932449,0,0,0,0,0,0,0,0,0,0,-0.219989388135646,0,0,0,0,0,0
"V193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83965254118289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115469904472151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173732670085247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0661892927367453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.668091022711371,0,0,0,0,0,0
